id,key,value,type
324594600,building,yes,regular
324594600,height,34,regular
324594604,building,yes,regular
324594604,height,23,regular
324594608,building,yes,regular
324594608,height,23,regular
324594611,building,yes,regular
324594621,building,yes,regular
324594623,building,yes,regular
324594627,building,yes,regular
324594629,building,yes,regular
324594631,building,yes,regular
324594633,building,yes,regular
324594635,building,yes,regular
324594637,building,yes,regular
324594639,building,yes,regular
324594640,building,yes,regular
324594642,building,yes,regular
324594643,building,yes,regular
324594645,building,yes,regular
324594647,building,yes,regular
324594649,building,yes,regular
324594651,building,yes,regular
324594653,building,yes,regular
324594658,building,yes,regular
324594660,building,yes,regular
324594662,building,yes,regular
324594668,building,yes,regular
324594668,height,14,regular
324594671,building,yes,regular
324594673,building,yes,regular
324594675,building,yes,regular
324594677,building,yes,regular
324594679,building,yes,regular
324594682,building,yes,regular
324594684,building,yes,regular
324594686,building,yes,regular
324594697,building,yes,regular
324594699,building,yes,regular
324594701,building,yes,regular
324594703,building,yes,regular
324594705,building,yes,regular
324594707,building,yes,regular
324594711,building,yes,regular
324594713,building,yes,regular
324594715,building,yes,regular
324594717,building,yes,regular
324594719,building,yes,regular
324594721,building,yes,regular
324594725,building,yes,regular
324594727,building,yes,regular
324594729,building,yes,regular
324594732,building,yes,regular
324594736,building,yes,regular
324594738,building,yes,regular
324594740,building,yes,regular
324594742,building,yes,regular
324594746,building,yes,regular
324594748,building,yes,regular
324594752,building,yes,regular
324594756,building,yes,regular
324594757,building,yes,regular
324594759,building,yes,regular
324594761,building,yes,regular
324594763,building,yes,regular
324594767,building,yes,regular
324594770,building,yes,regular
324594773,building,yes,regular
324594776,building,yes,regular
324594778,building,yes,regular
324594780,building,yes,regular
324594782,building,yes,regular
324594786,building,yes,regular
324594789,building,yes,regular
324594791,building,yes,regular
324594797,building,yes,regular
324594799,building,yes,regular
324594805,building,yes,regular
324594810,building,yes,regular
324594813,building,yes,regular
324594816,building,yes,regular
324594818,building,yes,regular
324594822,building,yes,regular
324594826,building,yes,regular
324594828,building,yes,regular
324594831,building,yes,regular
324594833,building,yes,regular
324594835,building,yes,regular
324594837,building,yes,regular
324594839,building,yes,regular
324594841,building,yes,regular
324594842,building,yes,regular
324594844,building,yes,regular
324594846,building,yes,regular
324594848,building,yes,regular
324594850,building,yes,regular
324594852,building,yes,regular
324594854,building,yes,regular
324594856,building,yes,regular
324594858,building,yes,regular
324594860,building,yes,regular
324594862,building,yes,regular
324594864,building,yes,regular
324594865,building,yes,regular
324594867,building,yes,regular
324594869,building,yes,regular
324594871,building,yes,regular
324594873,building,yes,regular
324594875,building,yes,regular
324594877,building,yes,regular
324594881,building,yes,regular
324594883,building,yes,regular
324594886,building,yes,regular
324594888,building,yes,regular
324594889,building,yes,regular
324594891,building,yes,regular
324594894,building,yes,regular
324594896,building,yes,regular
324594908,building,yes,regular
324594910,building,yes,regular
324594914,building,yes,regular
324594916,building,yes,regular
324594918,building,yes,regular
324594920,building,yes,regular
324594921,building,yes,regular
324594923,building,yes,regular
324594925,building,yes,regular
324594927,building,yes,regular
324594928,building,yes,regular
324594930,building,yes,regular
324594932,building,yes,regular
324594934,building,yes,regular
324594938,building,yes,regular
324594940,building,yes,regular
324594944,building,yes,regular
324594946,building,yes,regular
324594948,building,yes,regular
324594951,building,yes,regular
324594953,building,yes,regular
324594955,building,yes,regular
324594957,building,yes,regular
324594962,building,yes,regular
324594964,building,yes,regular
324594964,height,13,regular
324594970,building,yes,regular
324594970,height,30,regular
324594973,building,yes,regular
324594975,building,yes,regular
324594977,building,yes,regular
324594982,building,yes,regular
324594985,building,yes,regular
324594986,building,yes,regular
324594987,building,yes,regular
324594988,building,yes,regular
324594990,building,yes,regular
324594991,building,yes,regular
324594994,building,yes,regular
324594998,building,yes,regular
324595002,building,yes,regular
324595004,building,yes,regular
324595005,building,yes,regular
324595008,building,yes,regular
324595010,building,yes,regular
324595011,building,yes,regular
324595013,building,yes,regular
324595016,building,yes,regular
324595018,building,yes,regular
324595020,building,yes,regular
324595023,building,yes,regular
324595026,building,yes,regular
324595029,building,yes,regular
324595031,building,yes,regular
324595032,building,yes,regular
324595035,building,yes,regular
324595036,building,yes,regular
324595037,building,yes,regular
324595039,building,yes,regular
324595040,building,yes,regular
324595042,building,yes,regular
324595045,building,yes,regular
324595046,building,yes,regular
324595047,building,yes,regular
324595049,building,yes,regular
324595052,building,yes,regular
324595055,building,yes,regular
324595056,building,yes,regular
324595058,building,yes,regular
324595060,building,yes,regular
324595064,building,yes,regular
324595065,building,yes,regular
324595068,building,yes,regular
324595070,building,yes,regular
324595071,building,yes,regular
324595073,building,yes,regular
324595074,building,yes,regular
324595075,building,yes,regular
324595076,building,yes,regular
324595078,building,yes,regular
324595079,building,yes,regular
324595080,building,yes,regular
324595082,building,yes,regular
324595083,building,yes,regular
324595085,building,yes,regular
324595087,building,yes,regular
324595088,building,yes,regular
324595090,building,yes,regular
324595093,building,yes,regular
324595094,building,yes,regular
324595096,building,yes,regular
324595100,building,yes,regular
324595102,building,yes,regular
324595104,building,yes,regular
324595106,building,yes,regular
324595110,building,yes,regular
324595115,building,yes,regular
324595116,building,yes,regular
324595117,building,yes,regular
324595120,building,yes,regular
324595121,building,yes,regular
324595122,building,yes,regular
324595123,building,yes,regular
324595125,building,yes,regular
324595126,building,yes,regular
324595128,building,yes,regular
324595129,building,yes,regular
324595130,building,yes,regular
324595131,building,yes,regular
324595133,building,yes,regular
324595135,building,yes,regular
324595136,building,yes,regular
324595138,building,yes,regular
324595141,building,yes,regular
324595142,building,yes,regular
324595146,building,yes,regular
324595150,building,yes,regular
324595152,building,yes,regular
324595154,building,yes,regular
324595156,building,yes,regular
324595163,building,yes,regular
324595166,building,yes,regular
324595167,building,yes,regular
324595170,building,yes,regular
324595172,building,yes,regular
324595176,building,yes,regular
324595180,building,yes,regular
324595181,building,yes,regular
324595184,building,yes,regular
324595185,building,yes,regular
324595190,building,yes,regular
324595193,building,yes,regular
324595198,building,yes,regular
324595199,building,yes,regular
324595200,building,yes,regular
324595202,building,yes,regular
324595203,building,yes,regular
324595204,building,yes,regular
324595205,building,yes,regular
324595206,building,yes,regular
324595208,building,yes,regular
324595210,building,yes,regular
324595212,building,yes,regular
324595213,building,yes,regular
324595216,building,yes,regular
324595218,building,yes,regular
324595221,building,yes,regular
324595224,building,yes,regular
324595225,building,yes,regular
324595226,building,yes,regular
324595227,building,yes,regular
324595229,building,yes,regular
324595230,building,yes,regular
324595231,building,yes,regular
324595233,building,yes,regular
324595234,building,yes,regular
324595236,building,yes,regular
324595237,building,yes,regular
324595238,building,yes,regular
324595241,building,yes,regular
324595244,building,yes,regular
324595246,building,yes,regular
324595248,building,yes,regular
324595251,building,yes,regular
324595252,building,yes,regular
324595253,building,yes,regular
324595254,building,yes,regular
324595255,building,yes,regular
324595256,building,yes,regular
324595257,building,yes,regular
324595259,building,yes,regular
324595261,building,yes,regular
324595263,building,yes,regular
324595267,building,yes,regular
324595268,building,yes,regular
324595270,building,yes,regular
324595271,building,yes,regular
324595272,building,yes,regular
324595277,building,yes,regular
324595279,building,yes,regular
324595280,building,yes,regular
324595281,building,yes,regular
324595282,building,yes,regular
324595283,building,yes,regular
324595285,building,yes,regular
324595287,building,yes,regular
324595288,building,yes,regular
324595290,building,yes,regular
324595291,building,yes,regular
324595292,building,yes,regular
324595294,building,yes,regular
324595297,building,yes,regular
324595299,building,yes,regular
324595300,building,yes,regular
324595305,building,yes,regular
324595306,building,yes,regular
324595308,building,yes,regular
324595309,building,yes,regular
324595310,building,yes,regular
324595312,building,yes,regular
324595313,building,yes,regular
324595315,building,yes,regular
324595318,building,yes,regular
324595319,building,yes,regular
324595320,building,yes,regular
324595322,building,yes,regular
324595323,building,yes,regular
324595324,building,yes,regular
324595325,building,yes,regular
324595326,building,yes,regular
324595329,building,yes,regular
324595330,building,yes,regular
324595332,building,yes,regular
324595333,building,yes,regular
324595334,building,yes,regular
324595335,building,yes,regular
324595336,building,yes,regular
324595337,building,yes,regular
324595338,building,yes,regular
324595339,building,yes,regular
324595340,building,yes,regular
324595341,building,yes,regular
324595343,building,yes,regular
324595346,building,yes,regular
324595347,building,yes,regular
324595348,building,yes,regular
324595349,building,yes,regular
324595350,building,yes,regular
324595351,building,yes,regular
324595352,building,yes,regular
324595353,building,yes,regular
324595354,building,yes,regular
324595356,building,yes,regular
324595357,building,yes,regular
324595359,building,yes,regular
324595360,building,yes,regular
324595361,building,yes,regular
324595362,building,yes,regular
324595363,building,yes,regular
324595364,building,yes,regular
324595365,building,yes,regular
324595366,building,yes,regular
324595367,building,yes,regular
324595369,building,yes,regular
324595370,building,yes,regular
324595371,building,yes,regular
324595372,building,yes,regular
324595373,building,yes,regular
324595374,building,yes,regular
324595375,building,yes,regular
324595376,building,yes,regular
324595377,building,yes,regular
324595378,building,yes,regular
324595379,building,yes,regular
324595380,building,yes,regular
324595381,building,yes,regular
324595382,building,yes,regular
324595383,building,yes,regular
324595385,building,yes,regular
324595386,building,yes,regular
324595387,building,yes,regular
324595389,building,yes,regular
324595390,building,yes,regular
324595393,building,yes,regular
324595394,building,yes,regular
324595395,building,yes,regular
324595396,building,yes,regular
324595397,building,yes,regular
324595398,building,yes,regular
324595400,building,yes,regular
324595402,building,yes,regular
324595403,building,yes,regular
324595405,building,yes,regular
324595407,building,yes,regular
324595408,building,yes,regular
324595409,building,yes,regular
324595410,building,yes,regular
324595413,building,yes,regular
324595414,building,yes,regular
324595416,building,yes,regular
324595419,building,yes,regular
324595434,building,yes,regular
324595436,building,yes,regular
324595437,building,yes,regular
324595439,building,yes,regular
324595442,building,yes,regular
324595443,building,yes,regular
324595444,building,yes,regular
324595445,building,yes,regular
324595446,building,yes,regular
324595447,building,yes,regular
324595448,building,yes,regular
324595449,building,yes,regular
324595449,height,19,regular
324595450,building,yes,regular
324595451,building,yes,regular
324595452,building,yes,regular
324595455,building,yes,regular
324595456,building,yes,regular
324595457,building,yes,regular
324595459,building,yes,regular
324595460,building,yes,regular
324595461,building,yes,regular
324595463,building,yes,regular
324595465,building,yes,regular
324595466,building,yes,regular
324595469,building,yes,regular
324595470,building,yes,regular
324595471,building,yes,regular
324595473,building,yes,regular
324595481,building,yes,regular
324595483,building,yes,regular
324595486,building,yes,regular
324595488,building,yes,regular
324595493,building,yes,regular
324595495,building,yes,regular
324595497,building,yes,regular
324595501,building,yes,regular
324595504,building,yes,regular
324595508,building,yes,regular
324595509,building,yes,regular
324595510,building,yes,regular
324595511,building,yes,regular
324595512,building,yes,regular
324595513,building,yes,regular
324595514,building,yes,regular
324595516,building,yes,regular
324595517,building,yes,regular
324595518,building,yes,regular
324595519,building,yes,regular
324595520,building,yes,regular
324595521,building,yes,regular
324595522,building,yes,regular
324595523,building,yes,regular
324595524,building,yes,regular
324595525,building,yes,regular
324595526,building,yes,regular
324595527,building,yes,regular
324595528,building,yes,regular
324595529,building,yes,regular
324595529,height,12,regular
324595530,building,yes,regular
324595531,building,yes,regular
324595533,building,yes,regular
324595534,building,yes,regular
324595536,building,yes,regular
324595538,building,yes,regular
324595539,building,yes,regular
324595541,building,yes,regular
324595542,building,yes,regular
324595544,building,yes,regular
324595547,building,yes,regular
324595548,building,yes,regular
324595549,building,yes,regular
324595550,building,yes,regular
324595552,building,yes,regular
324595553,building,yes,regular
324595554,building,yes,regular
324595555,building,yes,regular
324595557,building,yes,regular
324595559,building,yes,regular
324595561,building,yes,regular
324595563,building,yes,regular
324595564,building,yes,regular
324595565,building,yes,regular
324595568,building,yes,regular
324595570,building,yes,regular
324595572,building,yes,regular
324595573,building,yes,regular
324595574,building,yes,regular
324595575,building,yes,regular
324595576,building,yes,regular
324595577,building,yes,regular
324595578,building,yes,regular
324595579,building,yes,regular
324595580,building,yes,regular
324595581,building,yes,regular
324595582,building,yes,regular
324595583,building,yes,regular
324595584,building,yes,regular
324595585,building,yes,regular
324595587,building,yes,regular
324595589,building,yes,regular
324595591,building,yes,regular
324595593,building,yes,regular
324595594,building,yes,regular
324595596,building,yes,regular
324595600,building,yes,regular
324595601,building,yes,regular
324595602,building,yes,regular
324595604,building,yes,regular
324595605,building,yes,regular
324595606,building,yes,regular
324595607,building,yes,regular
324595608,building,yes,regular
324595609,building,yes,regular
324595610,building,yes,regular
324595611,building,yes,regular
324595612,building,yes,regular
324595613,building,yes,regular
324595614,building,yes,regular
324595615,building,yes,regular
324595616,building,yes,regular
324595624,building,yes,regular
324595625,building,yes,regular
324595626,building,yes,regular
324595627,building,yes,regular
324595628,building,yes,regular
324595629,building,yes,regular
324595631,building,yes,regular
324595633,building,yes,regular
324595634,building,yes,regular
324595635,building,yes,regular
324595636,building,yes,regular
324595637,building,yes,regular
324595638,building,yes,regular
324595640,building,yes,regular
324595641,building,yes,regular
324595642,building,yes,regular
324595643,building,yes,regular
324595645,building,yes,regular
324595646,building,yes,regular
324595647,building,yes,regular
324595648,building,yes,regular
324595649,building,yes,regular
324595651,building,yes,regular
324595652,building,yes,regular
324595653,building,yes,regular
324595654,building,yes,regular
324595655,building,yes,regular
324595657,building,yes,regular
324595659,building,yes,regular
324595660,building,yes,regular
324595661,building,yes,regular
324595664,building,yes,regular
324595665,building,yes,regular
324595666,building,yes,regular
324595667,building,yes,regular
324595668,building,yes,regular
324595669,building,yes,regular
324595671,building,yes,regular
324595672,building,yes,regular
324595673,building,yes,regular
324595675,building,yes,regular
324595676,building,yes,regular
324595678,building,yes,regular
324595679,building,yes,regular
324595680,building,yes,regular
324595681,building,yes,regular
324595682,building,yes,regular
324595683,building,yes,regular
324595684,building,yes,regular
324595685,building,yes,regular
324595685,height,28,regular
324595686,building,yes,regular
324595686,height,13,regular
324595687,building,yes,regular
324595688,building,yes,regular
324595689,building,yes,regular
324595690,building,yes,regular
324595692,building,yes,regular
324595693,building,yes,regular
324595695,building,yes,regular
324595696,building,yes,regular
324595698,building,yes,regular
324595700,building,yes,regular
324595701,building,yes,regular
324595702,building,yes,regular
324595704,building,yes,regular
324595705,building,yes,regular
324595706,building,yes,regular
324595707,building,yes,regular
324595708,building,yes,regular
324595709,building,yes,regular
324595711,building,yes,regular
324595712,building,yes,regular
324595713,building,yes,regular
324595714,building,yes,regular
324595715,building,yes,regular
324595717,building,yes,regular
324595718,building,yes,regular
324595720,building,yes,regular
324595721,building,yes,regular
324595722,building,yes,regular
324595723,building,yes,regular
324595724,building,yes,regular
324595725,building,yes,regular
324595726,building,yes,regular
324595727,building,yes,regular
324595728,building,yes,regular
324595729,building,yes,regular
324595730,building,yes,regular
324595731,building,yes,regular
324595732,building,yes,regular
324595733,building,yes,regular
324595734,building,yes,regular
324595735,building,yes,regular
324595736,building,yes,regular
324595737,building,yes,regular
324595738,building,yes,regular
324595739,building,yes,regular
324595740,building,yes,regular
324595741,building,yes,regular
324595742,building,yes,regular
324595744,building,yes,regular
324595746,building,yes,regular
324595748,building,yes,regular
324595749,building,yes,regular
324595750,building,yes,regular
324595760,building,yes,regular
324595761,building,yes,regular
324595762,building,yes,regular
324595763,building,yes,regular
324595764,building,yes,regular
324595765,building,yes,regular
324595767,building,yes,regular
324595768,building,yes,regular
324595769,building,yes,regular
324595770,building,yes,regular
324595771,building,yes,regular
324595772,building,yes,regular
324595773,building,yes,regular
324595774,building,yes,regular
324595775,building,yes,regular
324595776,building,yes,regular
324595777,building,yes,regular
324595778,building,yes,regular
324595779,building,yes,regular
324595780,building,yes,regular
324595780,height,11,regular
324595782,building,yes,regular
324595783,building,yes,regular
324595784,building,yes,regular
324595785,building,yes,regular
324595786,building,yes,regular
324595787,building,yes,regular
324595788,building,yes,regular
324595789,building,yes,regular
324595790,building,yes,regular
324595791,building,yes,regular
324595792,building,yes,regular
324595793,building,yes,regular
324595794,building,yes,regular
324595795,building,yes,regular
324595796,building,yes,regular
324595797,building,yes,regular
324595798,building,yes,regular
324595799,building,yes,regular
324595801,building,yes,regular
324595802,building,yes,regular
324595803,building,yes,regular
324595804,building,yes,regular
324595806,building,yes,regular
324595807,building,yes,regular
324595808,building,yes,regular
324595809,building,yes,regular
324595810,building,yes,regular
324595812,building,yes,regular
324595813,building,yes,regular
324595814,building,yes,regular
324595815,building,yes,regular
324595816,building,yes,regular
324595817,building,yes,regular
324595819,building,yes,regular
324595820,building,yes,regular
324595821,building,yes,regular
324595822,building,yes,regular
324595823,building,yes,regular
324595824,building,yes,regular
324595826,building,yes,regular
324595827,building,yes,regular
324595828,building,yes,regular
324595829,building,yes,regular
324595830,building,yes,regular
324595831,building,yes,regular
324595832,building,yes,regular
324595833,building,yes,regular
324595834,building,yes,regular
324595835,building,yes,regular
324595836,building,yes,regular
324595837,building,yes,regular
324595839,building,yes,regular
324595841,building,yes,regular
324595842,building,yes,regular
324595843,building,yes,regular
324595844,building,yes,regular
324595845,building,yes,regular
324595846,building,yes,regular
324595847,building,yes,regular
324595848,building,yes,regular
324595851,building,yes,regular
324595852,building,yes,regular
324595853,building,yes,regular
324595854,building,yes,regular
324595856,building,yes,regular
324595857,building,yes,regular
324595858,building,yes,regular
324595860,building,yes,regular
324595861,building,yes,regular
324595862,building,yes,regular
324595863,building,yes,regular
324595864,building,yes,regular
324595865,building,yes,regular
324595867,building,yes,regular
324595868,building,yes,regular
324595869,building,yes,regular
324595870,building,yes,regular
324595871,building,yes,regular
324595872,building,yes,regular
324595873,building,yes,regular
324595874,building,yes,regular
324595875,building,yes,regular
324595876,building,yes,regular
324595877,building,yes,regular
324595878,building,yes,regular
324595879,building,yes,regular
324595880,building,yes,regular
324595881,building,yes,regular
324595882,building,yes,regular
324595883,building,yes,regular
324595884,building,yes,regular
324595885,building,yes,regular
324595886,building,yes,regular
324595887,building,yes,regular
324595889,building,yes,regular
324595890,building,yes,regular
324595890,height,32,regular
324595891,building,yes,regular
324595891,height,20,regular
324595893,building,yes,regular
324595894,building,yes,regular
324595895,building,yes,regular
324595896,building,yes,regular
324595897,building,yes,regular
324595898,building,yes,regular
324595900,building,yes,regular
324595901,building,yes,regular
324595902,building,yes,regular
324595903,building,yes,regular
324595903,height,32,regular
324595904,building,yes,regular
324595905,building,yes,regular
324595906,building,yes,regular
324595908,building,yes,regular
324595909,building,yes,regular
324595910,building,yes,regular
324595911,building,yes,regular
324595912,building,yes,regular
324595913,building,yes,regular
324595914,building,yes,regular
324595916,building,yes,regular
324595917,building,yes,regular
324595918,building,yes,regular
324595919,building,yes,regular
324595920,building,yes,regular
324595921,building,yes,regular
324595922,building,yes,regular
324595923,building,yes,regular
324595924,building,yes,regular
324595924,height,33,regular
324595925,building,yes,regular
324595925,height,30,regular
324595927,building,yes,regular
324595928,building,yes,regular
324595928,height,31,regular
324595929,building,yes,regular
324595930,building,yes,regular
324595931,building,yes,regular
324595933,building,yes,regular
324595934,building,yes,regular
324595935,building,yes,regular
324595936,building,yes,regular
324595938,building,yes,regular
324595939,building,yes,regular
324595940,building,yes,regular
324595941,building,yes,regular
324595942,building,yes,regular
324595944,building,yes,regular
324595945,building,yes,regular
324595946,building,yes,regular
324595947,building,yes,regular
324595948,building,yes,regular
324595949,building,yes,regular
324595950,building,yes,regular
324595952,building,yes,regular
324595954,building,yes,regular
324595955,building,yes,regular
324595957,building,yes,regular
324595961,building,yes,regular
324595963,building,yes,regular
324595964,building,yes,regular
324595966,building,yes,regular
324595967,building,yes,regular
324595968,building,yes,regular
324595970,building,yes,regular
324595971,building,yes,regular
324595973,building,yes,regular
324595974,building,yes,regular
324595976,building,yes,regular
324595979,building,yes,regular
324595980,building,yes,regular
324595982,building,yes,regular
324595983,building,yes,regular
324595984,building,yes,regular
324595986,building,yes,regular
324595987,building,yes,regular
324595988,building,yes,regular
324595989,building,yes,regular
324595990,building,yes,regular
324595991,building,yes,regular
324595992,building,yes,regular
324595993,building,yes,regular
324595994,building,yes,regular
324595995,building,yes,regular
324595996,building,yes,regular
324595998,building,yes,regular
324595999,building,yes,regular
324596000,building,yes,regular
324596001,building,yes,regular
324596002,building,yes,regular
324596003,building,yes,regular
324596004,building,yes,regular
324596007,building,yes,regular
324596008,building,yes,regular
324596009,building,yes,regular
324596011,building,yes,regular
324596013,building,yes,regular
324596014,building,yes,regular
324596015,building,yes,regular
324596017,building,yes,regular
324596020,building,yes,regular
324596023,building,yes,regular
324596026,building,yes,regular
324596028,building,yes,regular
324596031,building,yes,regular
324596032,building,yes,regular
324596034,building,yes,regular
324596035,building,yes,regular
324596036,building,yes,regular
324596037,building,yes,regular
324596038,building,yes,regular
324596039,building,yes,regular
324596040,building,yes,regular
324596041,building,yes,regular
324596043,building,yes,regular
324596044,building,yes,regular
324596046,building,yes,regular
324596047,building,yes,regular
324596048,building,yes,regular
324596049,building,yes,regular
324596049,height,16,regular
324596050,building,yes,regular
324596055,building,yes,regular
324596056,building,yes,regular
324596057,building,yes,regular
324596059,building,yes,regular
324596061,building,yes,regular
324596062,building,yes,regular
324596064,building,yes,regular
324596065,building,yes,regular
324596066,building,yes,regular
324596067,building,yes,regular
324596068,building,yes,regular
324596070,building,yes,regular
324596071,building,yes,regular
324596073,building,yes,regular
324596074,building,yes,regular
324596075,building,yes,regular
324596076,building,yes,regular
324596078,building,yes,regular
324596078,height,15,regular
324596081,building,yes,regular
324596084,building,yes,regular
324596085,building,yes,regular
324596086,building,yes,regular
324596088,building,yes,regular
324596091,building,yes,regular
324596092,building,yes,regular
324596093,building,yes,regular
324596095,building,yes,regular
324596096,building,yes,regular
324596097,building,yes,regular
324596099,building,yes,regular
324596100,building,yes,regular
324596102,building,yes,regular
324596103,building,yes,regular
324596104,building,yes,regular
324596105,building,yes,regular
324596107,building,yes,regular
324596108,building,yes,regular
324596109,building,yes,regular
324596111,building,yes,regular
324596112,building,yes,regular
324596113,building,yes,regular
324596117,building,yes,regular
324596118,building,yes,regular
324596119,building,yes,regular
324596121,building,yes,regular
324596122,building,yes,regular
324596123,building,yes,regular
324596125,building,yes,regular
324596127,building,yes,regular
324596129,building,yes,regular
324596130,building,yes,regular
324596132,building,yes,regular
324596134,building,yes,regular
324596135,building,yes,regular
324596140,building,yes,regular
324596144,building,yes,regular
324596145,building,yes,regular
324596147,building,yes,regular
324596148,building,yes,regular
324596148,height,32,regular
324596149,building,yes,regular
324596150,building,yes,regular
324596151,building,yes,regular
324596152,building,yes,regular
324596153,building,yes,regular
324596154,building,yes,regular
324596155,building,yes,regular
324596156,building,yes,regular
324596160,building,yes,regular
324596161,building,yes,regular
324596162,building,yes,regular
324596164,building,yes,regular
324596165,building,yes,regular
324596166,building,yes,regular
324596169,building,yes,regular
324596170,building,yes,regular
324596171,building,yes,regular
324596172,building,yes,regular
324596173,building,yes,regular
324596176,building,yes,regular
324596178,building,yes,regular
324596180,building,yes,regular
324596181,building,yes,regular
324596182,building,yes,regular
324596185,building,yes,regular
324596187,building,yes,regular
324596190,building,yes,regular
324596192,building,yes,regular
324596194,building,yes,regular
324596195,building,yes,regular
324596196,building,yes,regular
324596197,building,yes,regular
324596198,building,yes,regular
324596199,building,yes,regular
324596200,building,yes,regular
324596203,building,yes,regular
324596204,building,yes,regular
324596204,height,13,regular
324596206,building,yes,regular
324596206,height,21,regular
324596207,building,yes,regular
324596208,building,yes,regular
324596209,building,yes,regular
324596210,building,yes,regular
324596211,building,yes,regular
324596212,building,yes,regular
324596214,building,yes,regular
324596215,building,yes,regular
324596216,building,yes,regular
324596217,building,yes,regular
324596218,building,yes,regular
324596219,building,yes,regular
324596220,building,yes,regular
324596221,building,yes,regular
324596222,building,yes,regular
324596223,building,yes,regular
324596224,building,yes,regular
324596225,building,yes,regular
324596226,building,yes,regular
324596227,building,yes,regular
324596228,building,yes,regular
324596231,building,yes,regular
324596234,building,yes,regular
324596237,building,yes,regular
324596239,building,yes,regular
324596242,building,yes,regular
324596244,building,yes,regular
324596245,building,yes,regular
324596249,building,yes,regular
324596251,building,yes,regular
324596253,building,yes,regular
324596254,building,yes,regular
324596255,building,yes,regular
324596258,building,yes,regular
324596259,building,yes,regular
324596261,building,yes,regular
324596262,building,yes,regular
324596263,building,yes,regular
324596264,building,yes,regular
324596266,building,yes,regular
324596269,building,yes,regular
324596270,building,yes,regular
324596271,building,yes,regular
324596272,building,yes,regular
324596273,building,yes,regular
324596274,building,yes,regular
324596277,building,yes,regular
324596280,building,yes,regular
324596281,building,yes,regular
324596282,building,yes,regular
324596283,building,yes,regular
324596285,building,yes,regular
324596286,building,yes,regular
324596287,building,yes,regular
324596288,building,yes,regular
324596288,height,18,regular
324596289,building,yes,regular
324596290,building,yes,regular
324596291,building,yes,regular
324596292,building,yes,regular
324596293,building,yes,regular
324596294,building,yes,regular
324596294,height,15,regular
324596295,building,yes,regular
324596296,building,yes,regular
324596297,building,yes,regular
324596298,building,yes,regular
324596300,building,yes,regular
324596301,building,yes,regular
324596302,building,yes,regular
324596303,building,yes,regular
324596304,building,yes,regular
324597996,building,yes,regular
324598000,building,yes,regular
324598002,building,yes,regular
324598003,building,yes,regular
324598007,building,yes,regular
324598008,building,yes,regular
324598009,building,yes,regular
324598010,building,yes,regular
324598011,building,yes,regular
324598012,building,yes,regular
324598014,building,yes,regular
324598017,building,yes,regular
324598019,building,yes,regular
324598020,building,yes,regular
324598021,building,yes,regular
324598022,building,yes,regular
324598023,building,yes,regular
324598024,building,yes,regular
324598025,building,yes,regular
324598026,building,yes,regular
324598029,building,yes,regular
324598030,building,yes,regular
324598031,building,yes,regular
324598032,building,yes,regular
324598034,building,yes,regular
324598035,building,yes,regular
324598036,building,yes,regular
324598037,building,yes,regular
324598040,building,yes,regular
324598041,building,yes,regular
324598044,building,yes,regular
324598045,building,yes,regular
324598046,building,yes,regular
324598047,building,yes,regular
324598048,building,yes,regular
324598049,building,yes,regular
324598050,building,yes,regular
324598052,building,yes,regular
324598053,building,yes,regular
324598055,building,yes,regular
324598056,building,yes,regular
324598058,building,yes,regular
324598059,building,yes,regular
324598061,building,yes,regular
324598063,building,yes,regular
324598064,building,yes,regular
324598065,building,yes,regular
324598066,building,yes,regular
324598067,building,yes,regular
324598068,building,yes,regular
324598069,building,yes,regular
324598070,building,yes,regular
324598071,building,yes,regular
324598072,building,yes,regular
324598074,building,yes,regular
324598075,building,yes,regular
324598076,building,yes,regular
324598077,building,yes,regular
324598079,building,yes,regular
324598080,building,yes,regular
324598081,building,yes,regular
324598082,building,yes,regular
324598084,building,yes,regular
324598085,building,yes,regular
324598086,building,yes,regular
324598087,building,yes,regular
324598088,building,yes,regular
324598088,height,29,regular
324598091,building,yes,regular
324598092,building,yes,regular
324598093,building,yes,regular
324598094,building,yes,regular
324598097,building,yes,regular
324598099,building,yes,regular
324598100,building,yes,regular
324598101,building,yes,regular
324598102,building,yes,regular
324598103,building,yes,regular
324598104,building,yes,regular
324598105,building,yes,regular
324598107,building,yes,regular
324598107,height,20,regular
324598109,building,yes,regular
324598110,building,yes,regular
324598111,building,yes,regular
324598112,building,yes,regular
324598113,building,yes,regular
324598114,building,yes,regular
324598115,building,yes,regular
324598117,building,yes,regular
324598121,building,yes,regular
324598122,building,yes,regular
324598126,building,yes,regular
324598130,building,yes,regular
324598131,building,yes,regular
324598132,building,yes,regular
324598133,building,yes,regular
324598134,building,yes,regular
324598135,building,yes,regular
324598137,building,yes,regular
324598138,building,yes,regular
324598139,building,yes,regular
324598141,building,yes,regular
324598142,building,yes,regular
324598144,building,yes,regular
324598145,building,yes,regular
324598146,building,yes,regular
324598147,building,yes,regular
324598147,height,25,regular
324598149,building,yes,regular
324598150,building,yes,regular
324598151,building,yes,regular
324598154,building,yes,regular
324598155,building,yes,regular
324598156,building,yes,regular
324598157,building,yes,regular
324598158,building,yes,regular
324598158,height,11,regular
324598159,building,yes,regular
324598160,building,yes,regular
324598163,building,yes,regular
324598164,building,yes,regular
324598166,building,yes,regular
324598167,building,yes,regular
324598168,building,yes,regular
